513	romdata/DGN_DT/DT_DMCID0_SET_1.FBC.z	DT_DMCID0_TRA_1.FBC/dt_DMCID0_TRA_1.txtbin	ascii	0	0	0
514	romdata/DGN_DT/DT_DMCRE0.FBC.z	DT_DMCRE0_SET_1.FBC/dt_DMCRE0_SET_1.txtbin	ascii	0	0	0
515	romdata/DGN_DT/DT_DMCRE0_SET_1.FBC.z	DT_DMCRE0_EBS_1.FBC/dt_DMCRE0_EBS_1.txtbin	ascii	0	0	0
515	romdata/DGN_DT/DT_DMCRE0_SET_1.FBC.z	DT_DMCRE0_ENM_1.FBC/dt_DMCRE0_ENM_1.txtbin	ascii	0	0	0
515	romdata/DGN_DT/DT_DMCRE0_SET_1.FBC.z	DT_DMCRE0_EST_1.FBC/dt_DMCRE0_EST_1.txtbin	ascii	0	0	0
515	romdata/DGN_DT/DT_DMCRE0_SET_1.FBC.z	DT_DMCRE0_ITM_1.FBC/dt_DMCRE0_ITM_1.txtbin	ascii	0	0	0
515	romdata/DGN_DT/DT_DMCRE0_SET_1.FBC.z	DT_DMCRE0_TRA_1.FBC/dt_DMCRE0_TRA_1.txtbin	ascii	0	0	0
516	romdata/DGN_DT/DT_DMDAD0.FBC.z	DT_DMDAD0_SET_1.FBC/dt_DMDAD0_SET_1.txtbin	ascii	0	0	0
517	romdata/DGN_DT/DT_DMDAD0_SET_1.FBC.z	DT_DMDAD0_EBS_1.FBC/dt_DMDAD0_EBS_1.txtbin	ascii	0	0	0
517	romdata/DGN_DT/DT_DMDAD0_SET_1.FBC.z	DT_DMDAD0_ENM_1.FBC/dt_DMDAD0_ENM_1.txtbin	ascii	0	0	0
517	romdata/DGN_DT/DT_DMDAD0_SET_1.FBC.z	DT_DMDAD0_EST_1.FBC/dt_DMDAD0_EST_1.txtbin	ascii	0	0	0
517	romdata/DGN_DT/DT_DMDAD0_SET_1.FBC.z	DT_DMDAD0_ITM_1.FBC/dt_DMDAD0_ITM_1.txtbin	ascii	0	0	0
517	romdata/DGN_DT/DT_DMDAD0_SET_1.FBC.z	DT_DMDAD0_TRA_1.FBC/dt_DMDAD0_TRA_1.txtbin	ascii	0	0	0
518	romdata/DGN_DT/DT_DMFRE0.FBC.z	DT_DMFRE0_SET_1.FBC/dt_DMFRE0_SET_1.txtbin	ascii	0	0	0
519	romdata/DGN_DT/DT_DMFRE0_SET_1.FBC.z	DT_DMFRE0_EBS_1.FBC/dt_DMFRE0_EBS_1.txtbin	ascii	0	0	0
519	romdata/DGN_DT/DT_DMFRE0_SET_1.FBC.z	DT_DMFRE0_ENM_1.FBC/dt_DMFRE0_ENM_1.txtbin	ascii	0	0	0
519	romdata/DGN_DT/DT_DMFRE0_SET_1.FBC.z	DT_DMFRE0_EST_1.FBC/dt_DMFRE0_EST_1.txtbin	ascii	0	0	0
519	romdata/DGN_DT/DT_DMFRE0_SET_1.FBC.z	DT_DMFRE0_ITM_1.FBC/dt_DMFRE0_ITM_1.txtbin	ascii	0	0	0
519	romdata/DGN_DT/DT_DMFRE0_SET_1.FBC.z	DT_DMFRE0_TRA_1.FBC/dt_DMFRE0_TRA_1.txtbin	ascii	0	0	0
520	romdata/DGN_DT/DT_DMFRO0.FBC.z	DT_DMFRO0_SET_1.FBC/dt_DMFRO0_SET_1.txtbin	ascii	0	0	0
521	romdata/DGN_DT/DT_DMFRO0_SET_1.FBC.z	DT_DMFRO0_EBS_1.FBC/dt_DMFRO0_EBS_1.txtbin	ascii	0	0	0
521	romdata/DGN_DT/DT_DMFRO0_SET_1.FBC.z	DT_DMFRO0_ENM_1.FBC/dt_DMFRO0_ENM_1.txtbin	ascii	0	0	0
521	romdata/DGN_DT/DT_DMFRO0_SET_1.FBC.z	DT_DMFRO0_EST_1.FBC/dt_DMFRO0_EST_1.txtbin	ascii	0	0	0
521	romdata/DGN_DT/DT_DMFRO0_SET_1.FBC.z	DT_DMFRO0_ITM_1.FBC/dt_DMFRO0_ITM_1.txtbin	ascii	0	0	0
521	romdata/DGN_DT/DT_DMFRO0_SET_1.FBC.z	DT_DMFRO0_TRA_1.FBC/dt_DMFRO0_TRA_1.txtbin	ascii	0	0	0
522	romdata/DGN_DT/DT_DMGEI0.FBC.z	DT_DMGEI0_SET_1.FBC/dt_DMGEI0_SET_1.txtbin	ascii	0	0	0
523	romdata/DGN_DT/DT_DMGEI0_SET_1.FBC.z	DT_DMGEI0_EBS_1.FBC/dt_DMGEI0_EBS_1.txtbin	ascii	0	0	0
523	romdata/DGN_DT/DT_DMGEI0_SET_1.FBC.z	DT_DMGEI0_ENM_1.FBC/dt_DMGEI0_ENM_1.txtbin	ascii	0	0	0
523	romdata/DGN_DT/DT_DMGEI0_SET_1.FBC.z	DT_DMGEI0_EST_1.FBC/dt_DMGEI0_EST_1.txtbin	ascii	0	0	0
523	romdata/DGN_DT/DT_DMGEI0_SET_1.FBC.z	DT_DMGEI0_ITM_1.FBC/dt_DMGEI0_ITM_1.txtbin	ascii	0	0	0
523	romdata/DGN_DT/DT_DMGEI0_SET_1.FBC.z	DT_DMGEI0_TRA_1.FBC/dt_DMGEI0_TRA_1.txtbin	ascii	0	0	0
524	romdata/DGN_DT/DT_DMHAR0.FBC.z	DT_DMHAR0_SET_1.FBC/dt_DMHAR0_SET_1.txtbin	ascii	0	0	0
525	romdata/DGN_DT/DT_DMHAR0_SET_1.FBC.z	DT_DMHAR0_EBS_1.FBC/dt_DMHAR0_EBS_1.txtbin	ascii	0	0	0
525	romdata/DGN_DT/DT_DMHAR0_SET_1.FBC.z	DT_DMHAR0_ENM_1.FBC/dt_DMHAR0_ENM_1.txtbin	ascii	0	0	0
525	romdata/DGN_DT/DT_DMHAR0_SET_1.FBC.z	DT_DMHAR0_EST_1.FBC/dt_DMHAR0_EST_1.txtbin	ascii	0	0	0
525	romdata/DGN_DT/DT_DMHAR0_SET_1.FBC.z	DT_DMHAR0_ITM_1.FBC/dt_DMHAR0_ITM_1.txtbin	ascii	0	0	0
525	romdata/DGN_DT/DT_DMHAR0_SET_1.FBC.z	DT_DMHAR0_TRA_1.FBC/dt_DMHAR0_TRA_1.txtbin	ascii	0	0	0
526	romdata/DGN_DT/DT_DMKRO0.FBC.z	DT_DMKRO0_SET_1.FBC/dt_DMKRO0_SET_1.txtbin	ascii	0	0	0
527	romdata/DGN_DT/DT_DMKRO0_SET_1.FBC.z	DT_DMKRO0_EBS_1.FBC/dt_DMKRO0_EBS_1.txtbin	ascii	0	0	0
527	romdata/DGN_DT/DT_DMKRO0_SET_1.FBC.z	DT_DMKRO0_ENM_1.FBC/dt_DMKRO0_ENM_1.txtbin	ascii	0	0	0
527	romdata/DGN_DT/DT_DMKRO0_SET_1.FBC.z	DT_DMKRO0_EST_1.FBC/dt_DMKRO0_EST_1.txtbin	ascii	0	0	0
